ParticipantID,Valeur,Item,Condition,PresenceConnecteur,TypeQuestion
60,6,26,NonFallacieux,non,AccordA
60,6,26,NonFallacieux,non,AccordB
60,4,27,Fallacieux,oui,Proportion
60,2,27,Fallacieux,oui,Decoulement
60,4,27,Fallacieux,oui,AccordA
60,5,27,Fallacieux,oui,AccordB
60,3,28,Fallacieux,non,Proportion
60,4,28,Fallacieux,non,Decoulement
60,5,28,Fallacieux,non,AccordA
60,6,28,Fallacieux,non,AccordB
60,6,29,NonFallacieux,oui,Proportion
60,6,29,NonFallacieux,oui,Decoulement
60,6,29,NonFallacieux,oui,AccordA
60,6,29,NonFallacieux,oui,AccordB
60,5,30,NonFallacieux,non,Proportion
60,4,30,NonFallacieux,non,Decoulement
60,6,30,NonFallacieux,non,AccordA
60,6,30,NonFallacieux,non,AccordB
60,5,31,Fallacieux,oui,Proportion
60,6,31,Fallacieux,oui,Decoulement
60,5,31,Fallacieux,oui,AccordA
60,6,31,Fallacieux,oui,AccordB
60,3,32,Fallacieux,non,Proportion
60,3,32,Fallacieux,non,Decoulement
60,4,32,Fallacieux,non,AccordA
60,5,32,Fallacieux,non,AccordB
60,4,33,NonFallacieux,oui,Proportion
60,5,33,NonFallacieux,oui,Decoulement
60,5,33,NonFallacieux,oui,AccordA
60,5,33,NonFallacieux,oui,AccordB
60,5,34,NonFallacieux,non,Proportion
60,6,34,NonFallacieux,non,Decoulement
60,6,34,NonFallacieux,non,AccordA
60,6,34,NonFallacieux,non,AccordB
60,4,35,Fallacieux,oui,Proportion
60,5,35,Fallacieux,oui,Decoulement
60,6,35,Fallacieux,oui,AccordA
60,6,35,Fallacieux,oui,AccordB
60,4,36,Fallacieux,non,Proportion
60,5,36,Fallacieux,non,Decoulement
60,6,36,Fallacieux,non,AccordA
60,6,36,Fallacieux,non,AccordB
60,4,37,NonFallacieux,oui,Proportion
60,5,37,NonFallacieux,oui,Decoulement
60,6,37,NonFallacieux,oui,AccordA
60,6,37,NonFallacieux,oui,AccordB
60,5,38,NonFallacieux,non,Proportion
60,6,38,NonFallacieux,non,Decoulement
60,5,38,NonFallacieux,non,AccordA
60,6,38,NonFallacieux,non,AccordB
60,4,39,Fallacieux,oui,Proportion
60,6,39,Fallacieux,oui,Decoulement
60,4,39,Fallacieux,oui,AccordA
60,6,39,Fallacieux,oui,AccordB
60,6,40,Fallacieux,non,Proportion
60,4,40,Fallacieux,non,Decoulement
60,6,40,Fallacieux,non,AccordA
60,3,40,Fallacieux,non,AccordB
61,1,1,NonFallacieux,oui,Proportion
61,4,1,NonFallacieux,oui,Decoulement
61,7,1,NonFallacieux,oui,AccordA
61,7,1,NonFallacieux,oui,AccordB
61,4,2,NonFallacieux,non,Proportion
61,5,2,NonFallacieux,non,Decoulement
61,7,2,NonFallacieux,non,AccordA
61,7,2,NonFallacieux,non,AccordB
61,1,3,Fallacieux,oui,Proportion
61,4,3,Fallacieux,oui,Decoulement
61,1,3,Fallacieux,oui,AccordA
61,2,3,Fallacieux,oui,AccordB
61,3,4,Fallacieux,non,Proportion
61,7,4,Fallacieux,non,Decoulement
61,7,4,Fallacieux,non,AccordA
61,4,4,Fallacieux,non,AccordB
61,3,5,NonFallacieux,oui,Proportion
61,4,5,NonFallacieux,oui,Decoulement
61,3,5,NonFallacieux,oui,AccordA
61,5,5,NonFallacieux,oui,AccordB
61,4,6,NonFallacieux,non,Proportion
61,4,6,NonFallacieux,non,Decoulement
61,2,6,NonFallacieux,non,AccordA
61,7,6,NonFallacieux,non,AccordB
61,4,7,Fallacieux,oui,Proportion
61,5,7,Fallacieux,oui,Decoulement
61,7,7,Fallacieux,oui,AccordA
61,4,7,Fallacieux,oui,AccordB
61,7,8,Fallacieux,non,Proportion
61,7,8,Fallacieux,non,Decoulement
61,7,8,Fallacieux,non,AccordA
61,7,8,Fallacieux,non,AccordB
61,5,9,NonFallacieux,oui,Proportion
61,5,9,NonFallacieux,oui,Decoulement
61,7,9,NonFallacieux,oui,AccordA
61,7,9,NonFallacieux,oui,AccordB
61,6,10,NonFallacieux,non,Proportion
61,6,10,NonFallacieux,non,Decoulement
61,6,10,NonFallacieux,non,AccordA
61,6,10,NonFallacieux,non,AccordB
61,2,11,Fallacieux,oui,Proportion
61,2,11,Fallacieux,oui,Decoulement
61,7,11,Fallacieux,oui,AccordA
61,7,11,Fallacieux,oui,AccordB
61,4,12,Fallacieux,non,Proportion
61,4,12,Fallacieux,non,Decoulement
61,7,12,Fallacieux,non,AccordA
61,7,12,Fallacieux,non,AccordB
61,5,13,NonFallacieux,oui,Proportion
61,5,13,NonFallacieux,oui,Decoulement
61,5,13,NonFallacieux,oui,AccordA
61,5,13,NonFallacieux,oui,AccordB
61,2,14,NonFallacieux,non,Proportion
61,3,14,NonFallacieux,non,Decoulement
61,1,14,NonFallacieux,non,AccordA
61,1,14,NonFallacieux,non,AccordB
61,6,15,Fallacieux,oui,Proportion
61,6,15,Fallacieux,oui,Decoulement
61,3,15,Fallacieux,oui,AccordA
61,3,15,Fallacieux,oui,AccordB
61,2,16,Fallacieux,non,Proportion
61,4,16,Fallacieux,non,Decoulement
61,3,16,Fallacieux,non,AccordA
61,6,16,Fallacieux,non,AccordB
61,4,17,NonFallacieux,oui,Proportion
61,4,17,NonFallacieux,oui,Decoulement
61,1,17,NonFallacieux,oui,AccordA
61,1,17,NonFallacieux,oui,AccordB
61,5,18,NonFallacieux,non,Proportion
61,5,18,NonFallacieux,non,Decoulement
61,6,18,NonFallacieux,non,AccordA
61,6,18,NonFallacieux,non,AccordB
61,2,19,Fallacieux,oui,Proportion
61,3,19,Fallacieux,oui,Decoulement
61,1,19,Fallacieux,oui,AccordA
61,1,19,Fallacieux,oui,AccordB
61,1,20,Fallacieux,non,Proportion
61,4,20,Fallacieux,non,Decoulement
61,1,20,Fallacieux,non,AccordA
61,7,20,Fallacieux,non,AccordB
61,5,21,NonFallacieux,oui,Proportion
61,5,21,NonFallacieux,oui,Decoulement
61,6,21,NonFallacieux,oui,AccordA
61,6,21,NonFallacieux,oui,AccordB
61,6,22,NonFallacieux,non,Proportion
61,6,22,NonFallacieux,non,Decoulement
61,6,22,NonFallacieux,non,AccordA
61,6,22,NonFallacieux,non,AccordB
61,1,23,Fallacieux,oui,Proportion
61,2,23,Fallacieux,oui,Decoulement
61,1,23,Fallacieux,oui,AccordA
61,2,23,Fallacieux,oui,AccordB
61,4,24,Fallacieux,non,Proportion
61,4,24,Fallacieux,non,Decoulement
61,5,24,Fallacieux,non,AccordA
61,6,24,Fallacieux,non,AccordB
61,4,25,NonFallacieux,oui,Proportion
61,4,25,NonFallacieux,oui,Decoulement
61,7,25,NonFallacieux,oui,AccordA
61,7,25,NonFallacieux,oui,AccordB
61,4,26,NonFallacieux,non,Proportion
61,4,26,NonFallacieux,non,Decoulement
61,6,26,NonFallacieux,non,AccordA
61,2,26,NonFallacieux,non,AccordB
61,5,27,Fallacieux,oui,Proportion
61,5,27,Fallacieux,oui,Decoulement
61,7,27,Fallacieux,oui,AccordA
61,7,27,Fallacieux,oui,AccordB
61,3,28,Fallacieux,non,Proportion
61,4,28,Fallacieux,non,Decoulement
61,4,28,Fallacieux,non,AccordA
61,4,28,Fallacieux,non,AccordB
61,4,29,NonFallacieux,oui,Proportion
61,4,29,NonFallacieux,oui,Decoulement
61,7,29,NonFallacieux,oui,AccordA
61,4,29,NonFallacieux,oui,AccordB
61,5,30,NonFallacieux,non,Proportion
61,5,30,NonFallacieux,non,Decoulement
61,5,30,NonFallacieux,non,AccordA
61,5,30,NonFallacieux,non,AccordB
61,4,31,Fallacieux,oui,Proportion
61,4,31,Fallacieux,oui,Decoulement
61,7,31,Fallacieux,oui,AccordA
61,7,31,Fallacieux,oui,AccordB
61,5,32,Fallacieux,non,Proportion
61,3,32,Fallacieux,non,Decoulement
61,4,32,Fallacieux,non,AccordA
61,5,32,Fallacieux,non,AccordB
61,5,33,NonFallacieux,oui,Proportion
61,5,33,NonFallacieux,oui,Decoulement
61,7,33,NonFallacieux,oui,AccordA
61,7,33,NonFallacieux,oui,AccordB
61,4,34,NonFallacieux,non,Proportion
61,5,34,NonFallacieux,non,Decoulement
61,4,34,NonFallacieux,non,AccordA
61,7,34,NonFallacieux,non,AccordB
61,4,35,Fallacieux,oui,Proportion
61,5,35,Fallacieux,oui,Decoulement
61,4,35,Fallacieux,oui,AccordA
61,5,35,Fallacieux,oui,AccordB
61,5,36,Fallacieux,non,Proportion
61,5,36,Fallacieux,non,Decoulement
61,5,36,Fallacieux,non,AccordA
61,6,36,Fallacieux,non,AccordB
61,7,37,NonFallacieux,oui,Proportion
61,7,37,NonFallacieux,oui,Decoulement
61,4,37,NonFallacieux,oui,AccordA
61,7,37,NonFallacieux,oui,AccordB
61,4,38,NonFallacieux,non,Proportion
61,4,38,NonFallacieux,non,Decoulement
61,4,38,NonFallacieux,non,AccordA
61,7,38,NonFallacieux,non,AccordB
61,3,39,Fallacieux,oui,Proportion
61,3,39,Fallacieux,oui,Decoulement
61,2,39,Fallacieux,oui,AccordA
61,6,39,Fallacieux,oui,AccordB
61,4,40,Fallacieux,non,Proportion
61,4,40,Fallacieux,non,Decoulement
61,5,40,Fallacieux,non,AccordA
61,6,40,Fallacieux,non,AccordB
62,2,1,NonFallacieux,oui,Proportion
62,2,1,NonFallacieux,oui,Decoulement
62,2,1,NonFallacieux,oui,AccordA
62,5,1,NonFallacieux,oui,AccordB
62,5,2,NonFallacieux,non,Proportion
62,5,2,NonFallacieux,non,Decoulement
62,3,2,NonFallacieux,non,AccordA
62,3,2,NonFallacieux,non,AccordB
62,2,3,Fallacieux,oui,Proportion
62,2,3,Fallacieux,oui,Decoulement
62,2,3,Fallacieux,oui,AccordA
62,5,3,Fallacieux,oui,AccordB
62,1,4,Fallacieux,non,Proportion
62,1,4,Fallacieux,non,Decoulement
62,2,4,Fallacieux,non,AccordA
62,5,4,Fallacieux,non,AccordB
62,5,5,NonFallacieux,oui,Proportion
62,5,5,NonFallacieux,oui,Decoulement
62,2,5,NonFallacieux,oui,AccordA
62,5,5,NonFallacieux,oui,AccordB
62,6,6,NonFallacieux,non,Proportion
62,5,6,NonFallacieux,non,Decoulement
62,5,6,NonFallacieux,non,AccordA
62,5,6,NonFallacieux,non,AccordB
62,2,7,Fallacieux,oui,Proportion
62,2,7,Fallacieux,oui,Decoulement
62,2,7,Fallacieux,oui,AccordA
62,5,7,Fallacieux,oui,AccordB
62,6,8,Fallacieux,non,Proportion
62,5,8,Fallacieux,non,Decoulement
62,5,8,Fallacieux,non,AccordA
62,5,8,Fallacieux,non,AccordB
62,5,9,NonFallacieux,oui,Proportion
62,5,9,NonFallacieux,oui,Decoulement
62,5,9,NonFallacieux,oui,AccordA
62,5,9,NonFallacieux,oui,AccordB
62,6,10,NonFallacieux,non,Proportion
62,6,10,NonFallacieux,non,Decoulement
62,5,10,NonFallacieux,non,AccordA
62,5,10,NonFallacieux,non,AccordB
62,1,11,Fallacieux,oui,Proportion
62,1,11,Fallacieux,oui,Decoulement
62,2,11,Fallacieux,oui,AccordA
62,3,11,Fallacieux,oui,AccordB
62,6,12,Fallacieux,non,Proportion
62,6,12,Fallacieux,non,Decoulement
62,6,12,Fallacieux,non,AccordA
62,3,12,Fallacieux,non,AccordB
62,5,13,NonFallacieux,oui,Proportion
62,5,13,NonFallacieux,oui,Decoulement
62,4,13,NonFallacieux,oui,AccordA
62,2,13,NonFallacieux,oui,AccordB
62,4,14,NonFallacieux,non,Proportion
62,4,14,NonFallacieux,non,Decoulement
62,2,14,NonFallacieux,non,AccordA
62,5,14,NonFallacieux,non,AccordB
62,3,15,Fallacieux,oui,Proportion
62,3,15,Fallacieux,oui,Decoulement
62,2,15,Fallacieux,oui,AccordA
62,3,15,Fallacieux,oui,AccordB
62,2,16,Fallacieux,non,Proportion
62,2,16,Fallacieux,non,Decoulement
62,2,16,Fallacieux,non,AccordA
62,4,16,Fallacieux,non,AccordB
62,2,17,NonFallacieux,oui,Proportion
62,2,17,NonFallacieux,oui,Decoulement
62,2,17,NonFallacieux,oui,AccordA
62,5,17,NonFallacieux,oui,AccordB
62,5,18,NonFallacieux,non,Proportion
62,5,18,NonFallacieux,non,Decoulement
62,4,18,NonFallacieux,non,AccordA
62,4,18,NonFallacieux,non,AccordB
62,2,19,Fallacieux,oui,Proportion
62,2,19,Fallacieux,oui,Decoulement
62,2,19,Fallacieux,oui,AccordA
62,2,19,Fallacieux,oui,AccordB
62,4,20,Fallacieux,non,Proportion
62,4,20,Fallacieux,non,Decoulement
62,2,20,Fallacieux,non,AccordA
62,2,20,Fallacieux,non,AccordB
62,4,21,NonFallacieux,oui,Proportion
62,4,21,NonFallacieux,oui,Decoulement
62,2,21,NonFallacieux,oui,AccordA
62,4,21,NonFallacieux,oui,AccordB
62,2,22,NonFallacieux,non,Proportion
62,2,22,NonFallacieux,non,Decoulement
62,2,22,NonFallacieux,non,AccordA
62,5,22,NonFallacieux,non,AccordB
62,4,23,Fallacieux,oui,Proportion
62,5,23,Fallacieux,oui,Decoulement
62,3,23,Fallacieux,oui,AccordA
62,6,23,Fallacieux,oui,AccordB
62,5,24,Fallacieux,non,Proportion
62,4,24,Fallacieux,non,Decoulement
62,5,24,Fallacieux,non,AccordA
62,5,24,Fallacieux,non,AccordB
62,4,25,NonFallacieux,oui,Proportion
62,4,25,NonFallacieux,oui,Decoulement
62,4,25,NonFallacieux,oui,AccordA
62,1,25,NonFallacieux,oui,AccordB
62,5,26,NonFallacieux,non,Proportion
62,5,26,NonFallacieux,non,Decoulement
62,2,26,NonFallacieux,non,AccordA
62,2,26,NonFallacieux,non,AccordB
62,4,27,Fallacieux,oui,Proportion
62,4,27,Fallacieux,oui,Decoulement
62,3,27,Fallacieux,oui,AccordA
62,4,27,Fallacieux,oui,AccordB
62,2,28,Fallacieux,non,Proportion
62,2,28,Fallacieux,non,Decoulement
62,2,28,Fallacieux,non,AccordA
62,6,28,Fallacieux,non,AccordB
62,6,29,NonFallacieux,oui,Proportion
62,6,29,NonFallacieux,oui,Decoulement
62,5,29,NonFallacieux,oui,AccordA
62,5,29,NonFallacieux,oui,AccordB
62,5,30,NonFallacieux,non,Proportion
62,5,30,NonFallacieux,non,Decoulement
62,2,30,NonFallacieux,non,AccordA
62,5,30,NonFallacieux,non,AccordB
62,2,31,Fallacieux,oui,Proportion
62,2,31,Fallacieux,oui,Decoulement
62,2,31,Fallacieux,oui,AccordA
62,2,31,Fallacieux,oui,AccordB
62,3,32,Fallacieux,non,Proportion
62,3,32,Fallacieux,non,Decoulement
62,6,32,Fallacieux,non,AccordA
62,4,32,Fallacieux,non,AccordB
62,3,33,NonFallacieux,oui,Proportion
62,3,33,NonFallacieux,oui,Decoulement
62,2,33,NonFallacieux,oui,AccordA
62,2,33,NonFallacieux,oui,AccordB
62,5,34,NonFallacieux,non,Proportion
62,5,34,NonFallacieux,non,Decoulement
62,5,34,NonFallacieux,non,AccordA
62,5,34,NonFallacieux,non,AccordB
62,3,35,Fallacieux,oui,Proportion
62,3,35,Fallacieux,oui,Decoulement
62,3,35,Fallacieux,oui,AccordA
62,5,35,Fallacieux,oui,AccordB
62,2,36,Fallacieux,non,Proportion
62,2,36,Fallacieux,non,Decoulement
62,2,36,Fallacieux,non,AccordA
62,2,36,Fallacieux,non,AccordB
62,5,37,NonFallacieux,oui,Proportion
62,5,37,NonFallacieux,oui,Decoulement
62,5,37,NonFallacieux,oui,AccordA
62,5,37,NonFallacieux,oui,AccordB
62,3,38,NonFallacieux,non,Proportion
62,3,38,NonFallacieux,non,Decoulement
62,3,38,NonFallacieux,non,AccordA
62,3,38,NonFallacieux,non,AccordB
62,3,39,Fallacieux,oui,Proportion
62,3,39,Fallacieux,oui,Decoulement
62,2,39,Fallacieux,oui,AccordA
62,4,39,Fallacieux,oui,AccordB
62,3,40,Fallacieux,non,Proportion
62,2,40,Fallacieux,non,Decoulement
62,2,40,Fallacieux,non,AccordA
62,5,40,Fallacieux,non,AccordB
63,5,1,NonFallacieux,oui,Proportion
63,5,1,NonFallacieux,oui,Decoulement
63,7,1,NonFallacieux,oui,AccordA
63,7,1,NonFallacieux,oui,AccordB
63,3,2,NonFallacieux,non,Proportion
63,4,2,NonFallacieux,non,Decoulement
63,7,2,NonFallacieux,non,AccordA
63,7,2,NonFallacieux,non,AccordB
63,1,3,Fallacieux,oui,Proportion
63,1,3,Fallacieux,oui,Decoulement
63,2,3,Fallacieux,oui,AccordA
63,4,3,Fallacieux,oui,AccordB
63,5,4,Fallacieux,non,Proportion
63,1,4,Fallacieux,non,Decoulement
63,3,4,Fallacieux,non,AccordA
63,6,4,Fallacieux,non,AccordB
63,5,5,NonFallacieux,oui,Proportion
63,5,5,NonFallacieux,oui,Decoulement
63,6,5,NonFallacieux,oui,AccordA
63,6,5,NonFallacieux,oui,AccordB
63,2,6,NonFallacieux,non,Proportion
63,2,6,NonFallacieux,non,Decoulement
63,3,6,NonFallacieux,non,AccordA
63,5,6,NonFallacieux,non,AccordB
63,1,7,Fallacieux,oui,Proportion
63,5,7,Fallacieux,oui,Decoulement
63,2,7,Fallacieux,oui,AccordA
63,5,7,Fallacieux,oui,AccordB
63,5,8,Fallacieux,non,Proportion
63,2,8,Fallacieux,non,Decoulement
63,7,8,Fallacieux,non,AccordA
63,4,8,Fallacieux,non,AccordB
63,6,9,NonFallacieux,oui,Proportion
63,6,9,NonFallacieux,oui,Decoulement
63,6,9,NonFallacieux,oui,AccordA
63,7,9,NonFallacieux,oui,AccordB
63,5,10,NonFallacieux,non,Proportion
63,5,10,NonFallacieux,non,Decoulement
63,6,10,NonFallacieux,non,AccordA
63,6,10,NonFallacieux,non,AccordB
63,3,11,Fallacieux,oui,Proportion
63,4,11,Fallacieux,oui,Decoulement
63,5,11,Fallacieux,oui,AccordA
63,5,11,Fallacieux,oui,AccordB
63,3,12,Fallacieux,non,Proportion
63,3,12,Fallacieux,non,Decoulement
63,6,12,Fallacieux,non,AccordA
63,4,12,Fallacieux,non,AccordB
63,5,13,NonFallacieux,oui,Proportion
63,5,13,NonFallacieux,oui,Decoulement
63,4,13,NonFallacieux,oui,AccordA
63,5,13,NonFallacieux,oui,AccordB
63,5,14,NonFallacieux,non,Proportion
63,5,14,NonFallacieux,non,Decoulement
63,2,14,NonFallacieux,non,AccordA
63,3,14,NonFallacieux,non,AccordB
63,4,15,Fallacieux,oui,Proportion
63,5,15,Fallacieux,oui,Decoulement
63,6,15,Fallacieux,oui,AccordA
63,3,15,Fallacieux,oui,AccordB
63,5,16,Fallacieux,non,Proportion
63,2,16,Fallacieux,non,Decoulement
63,6,16,Fallacieux,non,AccordA
63,6,16,Fallacieux,non,AccordB
63,3,17,NonFallacieux,oui,Proportion
63,5,17,NonFallacieux,oui,Decoulement
63,3,17,NonFallacieux,oui,AccordA
63,6,17,NonFallacieux,oui,AccordB
63,5,18,NonFallacieux,non,Proportion
63,5,18,NonFallacieux,non,Decoulement
63,6,18,NonFallacieux,non,AccordA
63,6,18,NonFallacieux,non,AccordB
63,4,19,Fallacieux,oui,Proportion
63,4,19,Fallacieux,oui,Decoulement
63,7,19,Fallacieux,oui,AccordA
63,7,19,Fallacieux,oui,AccordB
63,2,20,Fallacieux,non,Proportion
63,4,20,Fallacieux,non,Decoulement
63,3,20,Fallacieux,non,AccordA
63,5,20,Fallacieux,non,AccordB
63,2,21,NonFallacieux,oui,Proportion
63,3,21,NonFallacieux,oui,Decoulement
63,7,21,NonFallacieux,oui,AccordA
63,5,21,NonFallacieux,oui,AccordB
63,5,22,NonFallacieux,non,Proportion
63,5,22,NonFallacieux,non,Decoulement
63,5,22,NonFallacieux,non,AccordA
63,5,22,NonFallacieux,non,AccordB
63,1,23,Fallacieux,oui,Proportion
63,1,23,Fallacieux,oui,Decoulement
63,1,23,Fallacieux,oui,AccordA
63,5,23,Fallacieux,oui,AccordB
63,3,24,Fallacieux,non,Proportion
63,4,24,Fallacieux,non,Decoulement
63,4,24,Fallacieux,non,AccordA
63,5,24,Fallacieux,non,AccordB
63,4,25,NonFallacieux,oui,Proportion
63,4,25,NonFallacieux,oui,Decoulement
63,2,25,NonFallacieux,oui,AccordA
63,2,25,NonFallacieux,oui,AccordB
63,4,26,NonFallacieux,non,Proportion
63,4,26,NonFallacieux,non,Decoulement
63,5,26,NonFallacieux,non,AccordA
63,3,26,NonFallacieux,non,AccordB
63,5,27,Fallacieux,oui,Proportion
63,2,27,Fallacieux,oui,Decoulement
63,4,27,Fallacieux,oui,AccordA
63,4,27,Fallacieux,oui,AccordB
63,4,28,Fallacieux,non,Proportion
63,4,28,Fallacieux,non,Decoulement
63,4,28,Fallacieux,non,AccordA
63,4,28,Fallacieux,non,AccordB
63,5,29,NonFallacieux,oui,Proportion
63,4,29,NonFallacieux,oui,Decoulement
63,5,29,NonFallacieux,oui,AccordA
63,5,29,NonFallacieux,oui,AccordB
63,3,30,NonFallacieux,non,Proportion
63,4,30,NonFallacieux,non,Decoulement
63,5,30,NonFallacieux,non,AccordA
63,5,30,NonFallacieux,non,AccordB
63,5,31,Fallacieux,oui,Proportion
63,2,31,Fallacieux,oui,Decoulement
63,7,31,Fallacieux,oui,AccordA
63,7,31,Fallacieux,oui,AccordB
63,6,32,Fallacieux,non,Proportion
63,6,32,Fallacieux,non,Decoulement
63,6,32,Fallacieux,non,AccordA
63,6,32,Fallacieux,non,AccordB
63,5,33,NonFallacieux,oui,Proportion
63,3,33,NonFallacieux,oui,Decoulement
63,4,33,NonFallacieux,oui,AccordA
63,5,33,NonFallacieux,oui,AccordB
63,4,34,NonFallacieux,non,Proportion
63,4,34,NonFallacieux,non,Decoulement
63,5,34,NonFallacieux,non,AccordA
63,7,34,NonFallacieux,non,AccordB
63,7,35,Fallacieux,oui,Proportion
63,7,35,Fallacieux,oui,Decoulement
63,7,35,Fallacieux,oui,AccordA
63,5,35,Fallacieux,oui,AccordB
63,2,36,Fallacieux,non,Proportion
63,5,36,Fallacieux,non,Decoulement
63,2,36,Fallacieux,non,AccordA
63,6,36,Fallacieux,non,AccordB
63,4,37,NonFallacieux,oui,Proportion
63,5,37,NonFallacieux,oui,Decoulement
63,5,37,NonFallacieux,oui,AccordA
63,5,37,NonFallacieux,oui,AccordB
63,2,38,NonFallacieux,non,Proportion
63,2,38,NonFallacieux,non,Decoulement
63,3,38,NonFallacieux,non,AccordA
63,4,38,NonFallacieux,non,AccordB
63,2,39,Fallacieux,oui,Proportion
63,1,39,Fallacieux,oui,Decoulement
63,3,39,Fallacieux,oui,AccordA
63,6,39,Fallacieux,oui,AccordB
63,4,40,Fallacieux,non,Proportion
63,4,40,Fallacieux,non,Decoulement
63,3,40,Fallacieux,non,AccordA
63,3,40,Fallacieux,non,AccordB
64,3,1,NonFallacieux,oui,Proportion
64,3,1,NonFallacieux,oui,Decoulement
64,3,1,NonFallacieux,oui,AccordA
64,4,1,NonFallacieux,oui,AccordB
64,4,2,NonFallacieux,non,Proportion
64,4,2,NonFallacieux,non,Decoulement
64,4,2,NonFallacieux,non,AccordA
64,6,2,NonFallacieux,non,AccordB
64,2,3,Fallacieux,oui,Proportion
64,3,3,Fallacieux,oui,Decoulement
64,3,3,Fallacieux,oui,AccordA
64,4,3,Fallacieux,oui,AccordB
64,2,4,Fallacieux,non,Proportion
64,3,4,Fallacieux,non,Decoulement
64,3,4,Fallacieux,non,AccordA
64,4,4,Fallacieux,non,AccordB
64,2,5,NonFallacieux,oui,Proportion
64,3,5,NonFallacieux,oui,Decoulement
64,4,5,NonFallacieux,oui,AccordA
64,5,5,NonFallacieux,oui,AccordB
64,2,6,NonFallacieux,non,Proportion
64,4,6,NonFallacieux,non,Decoulement
64,4,6,NonFallacieux,non,AccordA
64,6,6,NonFallacieux,non,AccordB
64,4,7,Fallacieux,oui,Proportion
64,4,7,Fallacieux,oui,Decoulement
64,5,7,Fallacieux,oui,AccordA
64,6,7,Fallacieux,oui,AccordB
64,4,8,Fallacieux,non,Proportion
64,3,8,Fallacieux,non,Decoulement
64,2,8,Fallacieux,non,AccordA
64,5,8,Fallacieux,non,AccordB
64,4,9,NonFallacieux,oui,Proportion
64,4,9,NonFallacieux,oui,Decoulement
64,5,9,NonFallacieux,oui,AccordA
64,6,9,NonFallacieux,oui,AccordB
64,5,10,NonFallacieux,non,Proportion
64,3,10,NonFallacieux,non,Decoulement
64,5,10,NonFallacieux,non,AccordA
64,5,10,NonFallacieux,non,AccordB
64,1,11,Fallacieux,oui,Proportion
64,2,11,Fallacieux,oui,Decoulement
64,2,11,Fallacieux,oui,AccordA
64,5,11,Fallacieux,oui,AccordB
64,2,12,Fallacieux,non,Proportion
64,2,12,Fallacieux,non,Decoulement
64,2,12,Fallacieux,non,AccordA
64,4,12,Fallacieux,non,AccordB
64,5,13,NonFallacieux,oui,Proportion
64,4,13,NonFallacieux,oui,Decoulement
64,4,13,NonFallacieux,oui,AccordA
64,5,13,NonFallacieux,oui,AccordB
64,2,14,NonFallacieux,non,Proportion
64,4,14,NonFallacieux,non,Decoulement
64,1,14,NonFallacieux,non,AccordA
64,5,14,NonFallacieux,non,AccordB
64,4,15,Fallacieux,oui,Proportion
64,3,15,Fallacieux,oui,Decoulement
64,2,15,Fallacieux,oui,AccordA
64,4,15,Fallacieux,oui,AccordB
64,1,16,Fallacieux,non,Proportion
64,2,16,Fallacieux,non,Decoulement
64,2,16,Fallacieux,non,AccordA
64,5,16,Fallacieux,non,AccordB
64,2,17,NonFallacieux,oui,Proportion
64,1,17,NonFallacieux,oui,Decoulement
64,3,17,NonFallacieux,oui,AccordA
64,6,17,NonFallacieux,oui,AccordB
64,3,18,NonFallacieux,non,Proportion
64,2,18,NonFallacieux,non,Decoulement
64,5,18,NonFallacieux,non,AccordA
64,5,18,NonFallacieux,non,AccordB
64,1,19,Fallacieux,oui,Proportion
64,4,19,Fallacieux,oui,Decoulement
64,3,19,Fallacieux,oui,AccordA
64,6,19,Fallacieux,oui,AccordB
64,1,20,Fallacieux,non,Proportion
64,4,20,Fallacieux,non,Decoulement
64,3,20,Fallacieux,non,AccordA
64,5,20,Fallacieux,non,AccordB
64,4,21,NonFallacieux,oui,Proportion
64,5,21,NonFallacieux,oui,Decoulement
64,4,21,NonFallacieux,oui,AccordA
64,6,21,NonFallacieux,oui,AccordB
64,3,22,NonFallacieux,non,Proportion
64,2,22,NonFallacieux,non,Decoulement
64,5,22,NonFallacieux,non,AccordA
64,6,22,NonFallacieux,non,AccordB
64,1,23,Fallacieux,oui,Proportion
64,2,23,Fallacieux,oui,Decoulement
64,1,23,Fallacieux,oui,AccordA
64,6,23,Fallacieux,oui,AccordB
64,4,24,Fallacieux,non,Proportion
64,3,24,Fallacieux,non,Decoulement
64,4,24,Fallacieux,non,AccordA
64,6,24,Fallacieux,non,AccordB
64,2,25,NonFallacieux,oui,Proportion
64,5,25,NonFallacieux,oui,Decoulement
64,2,25,NonFallacieux,oui,AccordA
64,3,25,NonFallacieux,oui,AccordB
64,5,26,NonFallacieux,non,Proportion
64,5,26,NonFallacieux,non,Decoulement
64,5,26,NonFallacieux,non,AccordA
64,5,26,NonFallacieux,non,AccordB
64,5,27,Fallacieux,oui,Proportion
64,5,27,Fallacieux,oui,Decoulement
64,6,27,Fallacieux,oui,AccordA
64,5,27,Fallacieux,oui,AccordB
64,2,28,Fallacieux,non,Proportion
64,1,28,Fallacieux,non,Decoulement
64,5,28,Fallacieux,non,AccordA
64,6,28,Fallacieux,non,AccordB
64,3,29,NonFallacieux,oui,Proportion
64,4,29,NonFallacieux,oui,Decoulement
64,4,29,NonFallacieux,oui,AccordA
64,5,29,NonFallacieux,oui,AccordB
64,5,30,NonFallacieux,non,Proportion
64,3,30,NonFallacieux,non,Decoulement
64,4,30,NonFallacieux,non,AccordA
